7974,5019
5155,675
1231,9219
5388,2228
5027,7770
9640,3690
3104,7500
7944,6775
1638,6669
8705,9367
5915,746
2418,9735
7478,2341
257,5923
4243,6489
4054,9523
1529,7886
6071,2895
3885,8560
8863,8604
117,2402
2421,9183
5762,1301
8329,4996
2772,7557
6322,3390
8663,4076
8194,8923
3174,5160
6622,5450
6102,2266
8146,2436
2827,9129
996,12
9059,7509
300,632
3992,4886
1506,8283
6085,9397
5097,6998
9607,5915
5972,2255
2089,3805
598,9459
435,1846
355,9655
2103,8598
643,5571
9462,5167
1449,1879
7222,547
3976,5613
6521,2996
3720,8721
4876,5547
747,7509
5154,1330
6434,1127
4513,9859
3686,4494
3850,5271
627,7939
8660,9213
9461,5228
6537,8894
3787,6176
9837,8530
7902,442
7639,1026
3063,6178
1357,6280
7321,2135
5789,8348
6607,6964
4987,1700
8889,9846
4140,8069
8409,7196
5250,9545
4121,5861
1930,728
2785,1980
4340,6609
9991,1094
5456,895
6397,1378
3781,2533
9502,1086
4125,887
1690,1284
5668,4792
6736,9653
606,5724
507,2633
853,7810
7065,5402
5855,4320
7858,86
7301,6587
479,2686
5445,7886
4943,6675
2816,2545
2414,8883
1833,5716
5629,4919
5262,6379
3567,445
6014,550
4693,3447
5127,6578
4097,1708
59,5429
19,8951
8970,8691
410,3885
70,529
2126,1610
1756,2521
2656,2822
7933,8561
8976,9814
7264,2289
493,2618
5707,4320
4082,947
3580,6666
7458,6479
1811,6434
9916,6607
5740,5315
6484,7756
558,5638
8382,8710
1008,1275
4065,6350
2620,2185
7428,4811
2572,3340
9508,4352
6339,872
7078,2595
2084,1771
6144,2707
5948,6427
9256,5721
4343,7813
379,719
9135,4568
7803,4754
9733,1153
5676,1230
412,3759
3732,3871
5940,3873
1068,1999
6343,1445
419,6747
6132,4608
8424,8250
9322,5207
4273,1991
7760,4973
5474,3479
7899,2388
489,8340
2505,2676
5797,5009
775,7432
4063,2786
2664,5648
8622,7741
6828,6298
5800,6629
3782,4271
4431,7298
7890,1165
1077,9763
6606,1811
2469,5493
9636,5909
1459,740
3583,3254
3235,135
9838,8197
3692,5390
6766,6814
5376,3217
4666,3051
3674,3790
1646,1100
9687,9594
189,9277
3928,114
594,942
2563,2719
6327,4237
8235,362
5780,2701
8224,2746
716,3303
164,4838
2039,2069
3695,2366
9070,4890
6800,5674
1176,8836
3644,187
7587,5065
5116,7904
4780,9813
431,1263
3673,409
2528,604
5715,9689
2986,7222
6595,380
3939,3482
3547,4401
6877,6767
6092,3430
6786,6850
4661,8863
1494,6843
5421,4299
2413,4718
7031,8961
987,2903
2132,5396
4068,249
9472,3082
4326,3972
4907,9313
1555,7212
2686,9698
5628,6867
9277,3482
5095,5489
1308,3022
9055,5971
7771,3021
5911,467
4611,867
7725,7969
679,4204
2152,9019
8619,4590
2984,2614
1699,6351
6032,313
4741,2440
2205,8963
1329,5676
4590,7874
514,313
6547,874
2020,599
155,925
251,3219
5767,3994
5969,4045
8882,836
6434,5655
3149,2033
7343,8582
103,3985
5728,547
3439,4341
6430,5033
2404,3289
3478,1575
4367,9535
7352,9364
8087,3904
710,3664
5118,9330
7157,5894
6113,6874
8460,3501
1331,6237
3947,7051
6639,637
3998,2869
5373,1561
3633,6161
1302,4136
3513,2384
7494,1898
428,1611
3693,1595
2980,9610
4122,1718
8966,9759
9349,9153
4902,9099
5765,4736
750,9702
9803,3783
6133,1726
2051,4656
2728,3730
5345,2708
4992,2550
8702,7026
7698,2867
539,9462
673,8248
3973,9371
4084,8199
9066,4107
5417,4856
2978,3151
245,6101
8540,8542
7986,597
1769,1806
3789,8959
4710,9445
4169,4242
8492,4321
9419,1562
2551,1541
3681,331
508,807
1313,4470
1292,481
485,202
910,5737
6827,1955
9312,2402
4041,4368
3196,8706
9341,495
7628,7539
2396,8398
6575,4672
374,2095
3443,2290
2571,725
4949,3982
4231,9272
3394,2853
2633,4170
9301,6809
6919,7465
8432,1724
8413,317
2324,358
3278,1348
2011,5536
5275,4077
4807,8776
9294,32
1750,6324
7950,4127
6080,7260
8805,4905
8750,2393
5277,726
265,7740
8125,4724
728,3436
6583,6764
876,4779
404,5216
9069,5372
213,7168
1858,4302
9401,1949
1983,7700
2151,3227
2792,5382
9929,4218
5758,8723
6088,1188
8001,2499
1119,2856
8292,2109
